Name,ShortName,LevelType,CityCode,ZipCode,MergerName,lng,Lat,Pinyin
营口市,营口,2,417,115003,中国-辽宁省-营口市,122.235151,40.667432,Yingkou
站前区,站前,3,417,115002,中国-辽宁省-营口市-站前区,122.25896,40.67266,Zhanqian
西市区,西市,3,417,115004,中国-辽宁省-营口市-西市区,122.20641,40.6664,Xishi
鲅鱼圈区,鲅鱼圈,3,417,115007,中国-辽宁省-营口市-鲅鱼圈区,122.13266,40.26865,Bayuquan
老边区,老边,3,417,115005,中国-辽宁省-营口市-老边区,122.37996,40.6803,Laobian
盖州市,盖州,3,417,115200,中国-辽宁省-营口市-盖州市,122.35464,40.40446,Gaizhou
大石桥市,大石桥,3,417,115100,中国-辽宁省-营口市-大石桥市,122.50927,40.64567,Dashiqiao
阜新市,阜新,2,418,123000,中国-辽宁省-阜新市,121.648962,42.011796,Fuxin
海州区,海州,3,418,123000,中国-辽宁省-阜新市-海州区,121.65626,42.01336,Haizhou
新邱区,新邱,3,418,123005,中国-辽宁省-阜新市-新邱区,121.79251,42.09181,Xinqiu
太平区,太平,3,418,123003,中国-辽宁省-阜新市-太平区,121.67865,42.01065,Taiping
清河门区,清河门,3,418,123006,中国-辽宁省-阜新市-清河门区,121.4161,41.78309,Qinghemen
细河区,细河,3,418,123000,中国-辽宁省-阜新市-细河区,121.68013,42.02533,Xihe
阜新蒙古族自治县,阜新,3,418,123100,中国-辽宁省-阜新市-阜新蒙古族自治县,121.75787,42.0651,Fuxin
彰武县,彰武,3,418,123200,中国-辽宁省-阜新市-彰武县,122.54022,42.38625,Zhangwu
辽阳市,辽阳,2,419,111000,中国-辽宁省-辽阳市,123.18152,41.269402,Liaoyang
白塔区,白塔,3,419,111000,中国-辽宁省-辽阳市-白塔区,123.1747,41.27025,Baita
文圣区,文圣,3,419,111000,中国-辽宁省-辽阳市-文圣区,123.18521,41.26267,Wensheng
宏伟区,宏伟,3,419,111003,中国-辽宁省-辽阳市-宏伟区,123.1929,41.21852,Hongwei
弓长岭区,弓长岭,3,419,111008,中国-辽宁省-辽阳市-弓长岭区,123.41963,41.15181,Gongchangling
太子河区,太子河,3,419,111000,中国-辽宁省-辽阳市-太子河区,123.18182,41.25337,Taizihe
辽阳县,辽阳,3,419,111200,中国-辽宁省-辽阳市-辽阳县,123.10574,41.20542,Liaoyang
灯塔市,灯塔,3,419,111300,中国-辽宁省-辽阳市-灯塔市,123.33926,41.42612,Dengta
盘锦市,盘锦,2,427,124010,中国-辽宁省-盘锦市,122.06957,41.124484,Panjin
双台子区,双台子,3,427,124000,中国-辽宁省-盘锦市-双台子区,122.06011,41.1906,Shuangtaizi
兴隆台区,兴隆台,3,427,124010,中国-辽宁省-盘锦市-兴隆台区,122.07529,41.12402,Xinglongtai
大洼县,大洼,3,427,124200,中国-辽宁省-盘锦市-大洼县,122.08239,41.00244,Dawa
盘山县,盘山,3,427,124000,中国-辽宁省-盘锦市-盘山县,121.99777,41.23805,Panshan
铁岭市,铁岭,2,24,112000,中国-辽宁省-铁岭市,123.844279,42.290585,Tieling
银州区,银州,3,24,112000,中国-辽宁省-铁岭市-银州区,123.8573,42.29507,Yinzhou
清河区,清河,3,24,112003,中国-辽宁省-铁岭市-清河区,124.15911,42.54679,Qinghe
铁岭县,铁岭,3,24,112000,中国-辽宁省-铁岭市-铁岭县,123.77325,42.22498,Tieling
西丰县,西丰,3,24,112400,中国-辽宁省-铁岭市-西丰县,124.7304,42.73756,Xifeng
昌图县,昌图,3,24,112500,中国-辽宁省-铁岭市-昌图县,124.11206,42.78428,Changtu
调兵山市,调兵山,3,24,112700,中国-辽宁省-铁岭市-调兵山市,123.56689,42.4675,Diaobingshan
开原市,开原,3,24,112300,中国-辽宁省-铁岭市-开原市,124.03945,42.54585,Kaiyuan
朝阳市,朝阳,2,421,122000,中国-辽宁省-朝阳市,120.451176,41.576758,Chaoyang
双塔区,双塔,3,421,122000,中国-辽宁省-朝阳市-双塔区,120.45385,41.566,Shuangta
龙城区,龙城,3,421,122000,中国-辽宁省-朝阳市-龙城区,120.43719,41.59264,Longcheng
朝阳县,朝阳,3,421,122000,中国-辽宁省-朝阳市-朝阳县,120.17401,41.4324,Chaoyang
建平县,建平,3,421,122400,中国-辽宁省-朝阳市-建平县,119.64392,41.40315,Jianping
喀喇沁左翼蒙古族自治县,喀喇沁左翼,3,421,122300,中国-辽宁省-朝阳市-喀喇沁左翼蒙古族自治县,119.74185,41.12801,Kalaqinzuoyi
北票市,北票,3,421,122100,中国-辽宁省-朝阳市-北票市,120.76977,41.80196,Beipiao
凌源市,凌源,3,421,122500,中国-辽宁省-朝阳市-凌源市,119.40148,41.24558,Lingyuan
葫芦岛市,葫芦岛,2,429,125000,中国-辽宁省-葫芦岛市,120.856394,40.755572,Huludao
连山区,连山,3,429,125001,中国-辽宁省-葫芦岛市-连山区,120.86393,40.75554,Lianshan
龙港区,龙港,3,429,125003,中国-辽宁省-葫芦岛市-龙港区,120.94866,40.71919,Longgang
南票区,南票,3,429,125027,中国-辽宁省-葫芦岛市-南票区,120.74978,41.10707,Nanpiao
绥中县,绥中,3,429,125200,中国-辽宁省-葫芦岛市-绥中县,120.34451,40.32552,Suizhong
建昌县,建昌,3,429,125300,中国-辽宁省-葫芦岛市-建昌县,119.8377,40.82448,Jianchang
兴城市,兴城,3,429,125100,中国-辽宁省-葫芦岛市-兴城市,120.72537,40.61492,Xingcheng
金普新区,金普新区,2,411,116100,中国-辽宁省-金普新区,121.789627,39.055451,Jinpuxinqu
金州新区,金州新区,3,411,116100,中国-辽宁省-金普新区-金州新区,121.784821,39.052252,Jinzhouxinqu
普湾新区,普湾新区,3,411,116200,中国-辽宁省-金普新区-普湾新区,121.812812,39.330093,Puwanxinqu
保税区,保税区,3,411,116100,中国-辽宁省-金普新区-保税区,121.94289,39.224614,Baoshuiqu
吉林省,吉林,1,,,中国-吉林省,125.3245,43.886841,Jilin
长春市,长春,2,431,130022,中国-吉林省-长春市,125.3245,43.886841,Changchun
南关区,南关,3,431,130022,中国-吉林省-长春市-南关区,125.35035,43.86401,Nanguan
宽城区,宽城,3,431,130051,中国-吉林省-长春市-宽城区,125.32635,43.90182,Kuancheng
朝阳区,朝阳,3,431,130012,中国-吉林省-长春市-朝阳区,125.2883,43.83339,Chaoyang
二道区,二道,3,431,130031,中国-吉林省-长春市-二道区,125.37429,43.86501,Erdao
绿园区,绿园,3,431,130062,中国-吉林省-长春市-绿园区,125.25582,43.88045,Lvyuan
双阳区,双阳,3,431,130600,中国-吉林省-长春市-双阳区,125.65631,43.52803,Shuangyang
九台区,九台,3,431,130500,中国-吉林省-长春市-九台区,125.8395,44.15163,Jiutai
农安县,农安,3,431,130200,中国-吉林省-长春市-农安县,125.18481,44.43265,Nong'an
榆树市,榆树,3,431,130400,中国-吉林省-长春市-榆树市,126.55688,44.82523,Yushu
德惠市,德惠,3,431,130300,中国-吉林省-长春市-德惠市,125.70538,44.53719,Dehui
吉林市,吉林,2,432,132011,中国-吉林省-吉林市,126.55302,43.843577,Jilin
昌邑区,昌邑,3,432,132002,中国-吉林省-吉林市-昌邑区,126.57424,43.88183,Changyi
龙潭区,龙潭,3,432,132021,中国-吉林省-吉林市-龙潭区,126.56213,43.91054,Longtan
船营区,船营,3,432,132011,中国-吉林省-吉林市-船营区,126.54096,43.83344,Chuanying
丰满区,丰满,3,432,132013,中国-吉林省-吉林市-丰满区,126.56237,43.82236,Fengman
永吉县,永吉,3,432,132200,中国-吉林省-吉林市-永吉县,126.4963,43.67197,Yongji
蛟河市,蛟河,3,432,132500,中国-吉林省-吉林市-蛟河市,127.34426,43.72696,Jiaohe
桦甸市,桦甸,3,432,132400,中国-吉林省-吉林市-桦甸市,126.74624,42.97206,Huadian
舒兰市,舒兰,3,432,132600,中国-吉林省-吉林市-舒兰市,126.9653,44.40582,Shulan
磐石市,磐石,3,432,132300,中国-吉林省-吉林市-磐石市,126.0625,42.94628,Panshi
四平市,四平,2,434,136000,中国-吉林省-四平市,124.370785,43.170344,Siping
铁西区,铁西,3,434,136000,中国-吉林省-四平市-铁西区,124.37369,43.17456,Tiexi
铁东区,铁东,3,434,136001,中国-吉林省-四平市-铁东区,124.40976,43.16241,Tiedong
梨树县,梨树,3,434,136500,中国-吉林省-四平市-梨树县,124.33563,43.30717,Lishu
伊通满族自治县,伊通,3,434,130700,中国-吉林省-四平市-伊通满族自治县,125.30596,43.34434,Yitong
公主岭市,公主岭,3,434,136100,中国-吉林省-四平市-公主岭市,124.82266,43.50453,Gongzhuling
双辽市,双辽,3,434,136400,中国-吉林省-四平市-双辽市,123.50106,43.52099,Shuangliao
辽源市,辽源,2,437,136200,中国-吉林省-辽源市,125.145349,42.902692,Liaoyuan
龙山区,龙山,3,437,136200,中国-吉林省-辽源市-龙山区,125.13641,42.89714,Longshan
西安区,西安,3,437,136201,中国-吉林省-辽源市-西安区,125.14904,42.927,Xi'an
东丰县,东丰,3,437,136300,中国-吉林省-辽源市-东丰县,125.53244,42.6783,Dongfeng
东辽县,东辽,3,437,136600,中国-吉林省-辽源市-东辽县,124.98596,42.92492,Dongliao
通化市,通化,2,435,134001,中国-吉林省-通化市,125.936501,41.721177,Tonghua
东昌区,东昌,3,435,134001,中国-吉林省-通化市-东昌区,125.9551,41.72849,Dongchang
二道江区,二道江,3,435,134003,中国-吉林省-通化市-二道江区,126.04257,41.7741,Erdaojiang
通化县,通化,3,435,134100,中国-吉林省-通化市-通化县,125.75936,41.67928,Tonghua
辉南县,辉南,3,435,135100,中国-吉林省-通化市-辉南县,126.04684,42.68497,Huinan
柳河县,柳河,3,435,135300,中国-吉林省-通化市-柳河县,125.74475,42.28468,Liuhe
梅河口市,梅河口,3,435,135000,中国-吉林省-通化市-梅河口市,125.71041,42.53828,Meihekou
集安市,集安,3,435,134200,中国-吉林省-通化市-集安市,126.18829,41.12268,Ji'an
白山市,白山,2,439,134300,中国-吉林省-白山市,126.427839,41.942505,Baishan
浑江区,浑江,3,439,134300,中国-吉林省-白山市-浑江区,126.422342,41.945656,Hunjiang
江源区,江源,3,439,134700,中国-吉林省-白山市-江源区,126.59079,42.05664,Jiangyuan
抚松县,抚松,3,439,134500,中国-吉林省-白山市-抚松县,127.2803,42.34198,Fusong
靖宇县,靖宇,3,439,135200,中国-吉林省-白山市-靖宇县,126.81308,42.38863,Jingyu
长白朝鲜族自治县,长白,3,439,134400,中国-吉林省-白山市-长白朝鲜族自治县,128.20047,41.41996,Changbai
临江市,临江,3,439,134600,中国-吉林省-白山市-临江市,126.91751,41.81142,Linjiang
松原市,松原,2,438,138000,中国-吉林省-松原市,124.823608,45.118243,Songyuan
宁江区,宁江,3,438,138000,中国-吉林省-松原市-宁江区,124.81689,45.17175,Ningjiang
前郭尔罗斯蒙古族自治县,前郭尔罗斯,3,438,138000,中国-吉林省-松原市-前郭尔罗斯蒙古族自治县,124.82351,45.11726,Qianguoerluosi
长岭县,长岭,3,438,131500,中国-吉林省-松原市-长岭县,123.96725,44.27581,Changling
乾安县,乾安,3,438,131400,中国-吉林省-松原市-乾安县,124.02737,45.01068,Qian'an
扶余市,扶余,3,438,131200,中国-吉林省-松原市-扶余市,126.042758,44.986199,Fuyu
白城市,白城,2,436,137000,中国-吉林省-白城市,122.841114,45.619026,Baicheng
洮北区,洮北,3,436,137000,中国-吉林省-白城市-洮北区,122.85104,45.62167,Taobei
镇赉县,镇赉,3,436,137300,中国-吉林省-白城市-镇赉县,123.19924,45.84779,Zhenlai
通榆县,通榆,3,436,137200,中国-吉林省-白城市-通榆县,123.08761,44.81388,Tongyu
洮南市,洮南,3,436,137100,中国-吉林省-白城市-洮南市,122.78772,45.33502,Taonan
大安市,大安,3,436,131300,中国-吉林省-白城市-大安市,124.29519,45.50846,Da'an
延边朝鲜族自治州,延边,2,433,133000,中国-吉林省-延边朝鲜族自治州,129.513228,42.904823,Yanbian
延吉市,延吉,3,433,133000,中国-吉林省-延边朝鲜族自治州-延吉市,129.51357,42.90682,Yanji
图们市,图们,3,433,133100,中国-吉林省-延边朝鲜族自治州-图们市,129.84381,42.96801,Tumen
敦化市,敦化,3,433,133700,中国-吉林省-延边朝鲜族自治州-敦化市,128.23242,43.37304,Dunhua
珲春市,珲春,3,433,133300,中国-吉林省-延边朝鲜族自治州-珲春市,130.36572,42.86242,Hunchun
龙井市,龙井,3,433,133400,中国-吉林省-延边朝鲜族自治州-龙井市,129.42584,42.76804,Longjing
和龙市,和龙,3,433,133500,中国-吉林省-延边朝鲜族自治州-和龙市,129.01077,42.5464,Helong
汪清县,汪清,3,433,133200,中国-吉林省-延边朝鲜族自治州-汪清县,129.77121,43.31278,Wangqing
安图县,安图,3,433,133600,中国-吉林省-延边朝鲜族自治州-安图县,128.90625,43.11533,Antu
黑龙江省,黑龙江,1,,,中国-黑龙江省,126.642464,45.756967,Heilongjiang
哈尔滨市,哈尔滨,2,451,150010,中国-黑龙江省-哈尔滨市,126.642464,45.756967,Harbin
道里区,道里,3,451,150010,中国-黑龙江省-哈尔滨市-道里区,126.61705,45.75586,Daoli
南岗区,南岗,3,451,150006,中国-黑龙江省-哈尔滨市-南岗区,126.66854,45.75996,Nangang
道外区,道外,3,451,150020,中国-黑龙江省-哈尔滨市-道外区,126.64938,45.79187,Daowai
平房区,平房,3,451,150060,中国-黑龙江省-哈尔滨市-平房区,126.63729,45.59777,Pingfang
松北区,松北,3,451,150028,中国-黑龙江省-哈尔滨市-松北区,126.56276,45.80831,Songbei
香坊区,香坊,3,451,150036,中国-黑龙江省-哈尔滨市-香坊区,126.67968,45.72383,Xiangfang
呼兰区,呼兰,3,451,150500,中国-黑龙江省-哈尔滨市-呼兰区,126.58792,45.88895,Hulan
阿城区,阿城,3,451,150300,中国-黑龙江省-哈尔滨市-阿城区,126.97525,45.54144,A'cheng
双城区,双城,3,451,150100,中国-黑龙江省-哈尔滨市-双城区,126.308784,45.377942,Shuangcheng
依兰县,依兰,3,451,154800,中国-黑龙江省-哈尔滨市-依兰县,129.56817,46.3247,Yilan
方正县,方正,3,451,150800,中国-黑龙江省-哈尔滨市-方正县,128.82952,45.85162,Fangzheng
宾县,宾县,3,451,150400,中国-黑龙江省-哈尔滨市-宾县,127.48675,45.75504,Binxian
巴彦县,巴彦,3,451,151800,中国-黑龙江省-哈尔滨市-巴彦县,127.40799,46.08148,Bayan
木兰县,木兰,3,451,151900,中国-黑龙江省-哈尔滨市-木兰县,128.0448,45.94944,Mulan
通河县,通河,3,451,150900,中国-黑龙江省-哈尔滨市-通河县,128.74603,45.99007,Tonghe
延寿县,延寿,3,451,150700,中国-黑龙江省-哈尔滨市-延寿县,128.33419,45.4554,Yanshou
尚志市,尚志,3,451,150600,中国-黑龙江省-哈尔滨市-尚志市,127.96191,45.21736,Shangzhi
五常市,五常,3,451,150200,中国-黑龙江省-哈尔滨市-五常市,127.16751,44.93184,Wuchang
齐齐哈尔市,齐齐哈尔,2,452,161005,中国-黑龙江省-齐齐哈尔市,123.953486,47.348079,Qiqihar
龙沙区,龙沙,3,452,161000,中国-黑龙江省-齐齐哈尔市-龙沙区,123.95752,47.31776,Longsha
建华区,建华,3,452,161006,中国-黑龙江省-齐齐哈尔市-建华区,124.0133,47.36718,Jianhua
铁锋区,铁锋,3,452,161000,中国-黑龙江省-齐齐哈尔市-铁锋区,123.97821,47.34075,Tiefeng
昂昂溪区,昂昂溪,3,452,161031,中国-黑龙江省-齐齐哈尔市-昂昂溪区,123.82229,47.15513,Angangxi
富拉尔基区,富拉尔基,3,452,161041,中国-黑龙江省-齐齐哈尔市-富拉尔基区,123.62918,47.20884,Fulaerji
碾子山区,碾子山,3,452,161046,中国-黑龙江省-齐齐哈尔市-碾子山区,122.88183,47.51662,Nianzishan
梅里斯达斡尔族区,梅里斯,3,452,161021,中国-黑龙江省-齐齐哈尔市-梅里斯达斡尔族区,123.75274,47.30946,Meilisi
龙江县,龙江,3,452,161100,中国-黑龙江省-齐齐哈尔市-龙江县,123.20532,47.33868,Longjiang
依安县,依安,3,452,161500,中国-黑龙江省-齐齐哈尔市-依安县,125.30896,47.8931,Yi'an
泰来县,泰来,3,452,162400,中国-黑龙江省-齐齐哈尔市-泰来县,123.42285,46.39386,Tailai
甘南县,甘南,3,452,162100,中国-黑龙江省-齐齐哈尔市-甘南县,123.50317,47.92437,Gannan
富裕县,富裕,3,452,161200,中国-黑龙江省-齐齐哈尔市-富裕县,124.47457,47.77431,Fuyu
克山县,克山,3,452,161600,中国-黑龙江省-齐齐哈尔市-克山县,125.87396,48.03265,Keshan
克东县,克东,3,452,164800,中国-黑龙江省-齐齐哈尔市-克东县,126.24917,48.03828,Kedong
拜泉县,拜泉,3,452,164700,中国-黑龙江省-齐齐哈尔市-拜泉县,126.09167,47.60817,Baiquan
讷河市,讷河,3,452,161300,中国-黑龙江省-齐齐哈尔市-讷河市,124.87713,48.48388,Nehe
鸡西市,鸡西,2,467,158100,中国-黑龙江省-鸡西市,130.975966,45.300046,Jixi
鸡冠区,鸡冠,3,467,158100,中国-黑龙江省-鸡西市-鸡冠区,130.98139,45.30396,Jiguan
恒山区,恒山,3,467,158130,中国-黑龙江省-鸡西市-恒山区,130.90493,45.21071,Hengshan
滴道区,滴道,3,467,158150,中国-黑龙江省-鸡西市-滴道区,130.84841,45.35109,Didao
梨树区,梨树,3,467,158160,中国-黑龙江省-鸡西市-梨树区,130.69848,45.09037,Lishu
城子河区,城子河,3,467,158170,中国-黑龙江省-鸡西市-城子河区,131.01132,45.33689,Chengzihe
麻山区,麻山,3,467,158180,中国-黑龙江省-鸡西市-麻山区,130.47811,45.21209,Mashan
鸡东县,鸡东,3,467,158200,中国-黑龙江省-鸡西市-鸡东县,131.12423,45.26025,Jidong
虎林市,虎林,3,467,158400,中国-黑龙江省-鸡西市-虎林市,132.93679,45.76291,Hulin
密山市,密山,3,467,158300,中国-黑龙江省-鸡西市-密山市,131.84625,45.5297,Mishan
鹤岗市,鹤岗,2,468,154100,中国-黑龙江省-鹤岗市,130.277487,47.332085,Hegang
向阳区,向阳,3,468,154100,中国-黑龙江省-鹤岗市-向阳区,130.2943,47.34247,Xiangyang
工农区,工农,3,468,154101,中国-黑龙江省-鹤岗市-工农区,130.27468,47.31869,Gongnong
南山区,南山,3,468,154104,中国-黑龙江省-鹤岗市-南山区,130.27676,47.31404,Nanshan
兴安区,兴安,3,468,154102,中国-黑龙江省-鹤岗市-兴安区,130.23965,47.2526,Xing'an
东山区,东山,3,468,154106,中国-黑龙江省-鹤岗市-东山区,130.31706,47.33853,Dongshan
兴山区,兴山,3,468,154105,中国-黑龙江省-鹤岗市-兴山区,130.29271,47.35776,Xingshan
萝北县,萝北,3,468,154200,中国-黑龙江省-鹤岗市-萝北县,130.83346,47.57959,Luobei
绥滨县,绥滨,3,468,156200,中国-黑龙江省-鹤岗市-绥滨县,131.86029,47.2903,Suibin
双鸭山市,双鸭山,2,469,155100,中国-黑龙江省-双鸭山市,131.157304,46.643442,Shuangyashan
尖山区,尖山,3,469,155100,中国-黑龙江省-双鸭山市-尖山区,131.15841,46.64635,Jianshan
岭东区,岭东,3,469,155120,中国-黑龙江省-双鸭山市-岭东区,131.16473,46.59043,Lingdong
四方台区,四方台,3,469,155130,中国-黑龙江省-双鸭山市-四方台区,131.33593,46.59499,Sifangtai
宝山区,宝山,3,469,155131,中国-黑龙江省-双鸭山市-宝山区,131.4016,46.57718,Baoshan
集贤县,集贤,3,469,155900,中国-黑龙江省-双鸭山市-集贤县,131.14053,46.72678,Jixian
友谊县,友谊,3,469,155800,中国-黑龙江省-双鸭山市-友谊县,131.80789,46.76739,Youyi
宝清县,宝清,3,469,155600,中国-黑龙江省-双鸭山市-宝清县,132.19695,46.32716,Baoqing
饶河县,饶河,3,469,155700,中国-黑龙江省-双鸭山市-饶河县,134.01986,46.79899,Raohe
大庆市,大庆,2,459,163000,中国-黑龙江省-大庆市,125.11272,46.590734,Daqing
萨尔图区,萨尔图,3,459,163001,中国-黑龙江省-大庆市-萨尔图区,125.08792,46.59359,Saertu
龙凤区,龙凤,3,459,163711,中国-黑龙江省-大庆市-龙凤区,125.11657,46.53273,Longfeng
让胡路区,让胡路,3,459,163712,中国-黑龙江省-大庆市-让胡路区,124.87075,46.6522,Ranghulu
红岗区,红岗,3,459,163511,中国-黑龙江省-大庆市-红岗区,124.89248,46.40128,Honggang
大同区,大同,3,459,163515,中国-黑龙江省-大庆市-大同区,124.81591,46.03295,Datong
肇州县,肇州,3,459,166400,中国-黑龙江省-大庆市-肇州县,125.27059,45.70414,Zhaozhou
肇源县,肇源,3,459,166500,中国-黑龙江省-大庆市-肇源县,125.08456,45.52032,Zhaoyuan
林甸县,林甸,3,459,166300,中国-黑龙江省-大庆市-林甸县,124.87564,47.18601,Lindian
杜尔伯特蒙古族自治县,杜尔伯特,3,459,166200,中国-黑龙江省-大庆市-杜尔伯特蒙古族自治县,124.44937,46.86507,Duerbote
伊春市,伊春,2,458,153000,中国-黑龙江省-伊春市,128.899396,47.724775,Yichun
伊春区,伊春,3,458,153000,中国-黑龙江省-伊春市-伊春区,128.90752,47.728,Yichun
南岔区,南岔,3,458,153100,中国-黑龙江省-伊春市-南岔区,129.28362,47.13897,Nancha
友好区,友好,3,458,153031,中国-黑龙江省-伊春市-友好区,128.84039,47.85371,Youhao
西林区,西林,3,458,153025,中国-黑龙江省-伊春市-西林区,129.31201,47.48103,Xilin
翠峦区,翠峦,3,458,153013,中国-黑龙江省-伊春市-翠峦区,128.66729,47.72503,Cuiluan
新青区,新青,3,458,153036,中国-黑龙江省-伊春市-新青区,129.53653,48.29067,Xinqing
美溪区,美溪,3,458,153021,中国-黑龙江省-伊春市-美溪区,129.13708,47.63513,Meixi
金山屯区,金山屯,3,458,153026,中国-黑龙江省-伊春市-金山屯区,129.43768,47.41349,Jinshantun
五营区,五营,3,458,153033,中国-黑龙江省-伊春市-五营区,129.24545,48.10791,Wuying
乌马河区,乌马河,3,458,153011,中国-黑龙江省-伊春市-乌马河区,128.79672,47.728,Wumahe
汤旺河区,汤旺河,3,458,153037,中国-黑龙江省-伊春市-汤旺河区,129.57226,48.45182,Tangwanghe
带岭区,带岭,3,458,153106,中国-黑龙江省-伊春市-带岭区,129.02352,47.02553,Dailing
乌伊岭区,乌伊岭,3,458,153038,中国-黑龙江省-伊春市-乌伊岭区,129.43981,48.59602,Wuyiling
红星区,红星,3,458,153035,中国-黑龙江省-伊春市-红星区,129.3887,48.23944,Hongxing
上甘岭区,上甘岭,3,458,153032,中国-黑龙江省-伊春市-上甘岭区,129.02447,47.97522,Shangganling
嘉荫县,嘉荫,3,458,153200,中国-黑龙江省-伊春市-嘉荫县,130.39825,48.8917,Jiayin
铁力市,铁力,3,458,152500,中国-黑龙江省-伊春市-铁力市,128.0317,46.98571,Tieli
佳木斯市,佳木斯,2,454,154002,中国-黑龙江省-佳木斯市,130.361634,46.809606,Jiamusi
向阳区,向阳,3,454,154002,中国-黑龙江省-佳木斯市-向阳区,130.36519,46.80778,Xiangyang
前进区,前进,3,454,154002,中国-黑龙江省-佳木斯市-前进区,130.37497,46.81401,Qianjin
东风区,东风,3,454,154005,中国-黑龙江省-佳木斯市-东风区,130.40366,46.82257,Dongfeng
郊区,郊区,3,454,154004,中国-黑龙江省-佳木斯市-郊区,130.32731,46.80958,Jiaoqu
桦南县,桦南,3,454,154400,中国-黑龙江省-佳木斯市-桦南县,130.55361,46.23921,Huanan
桦川县,桦川,3,454,154300,中国-黑龙江省-佳木斯市-桦川县,130.71893,47.02297,Huachuan
汤原县,汤原,3,454,154700,中国-黑龙江省-佳木斯市-汤原县,129.90966,46.72755,Tangyuan
抚远县,抚远,3,454,156500,中国-黑龙江省-佳木斯市-抚远县,134.29595,48.36794,Fuyuan
同江市,同江,3,454,156400,中国-黑龙江省-佳木斯市-同江市,132.51095,47.64211,Tongjiang
富锦市,富锦,3,454,156100,中国-黑龙江省-佳木斯市-富锦市,132.03707,47.25132,Fujin
七台河市,七台河,2,464,154600,中国-黑龙江省-七台河市,131.015584,45.771266,Qitaihe
新兴区,新兴,3,464,154604,中国-黑龙江省-七台河市-新兴区,130.93212,45.81624,Xinxing
桃山区,桃山,3,464,154600,中国-黑龙江省-七台河市-桃山区,131.01786,45.76782,Taoshan
茄子河区,茄子河,3,464,154622,中国-黑龙江省-七台河市-茄子河区,131.06807,45.78519,Qiezihe
勃利县,勃利,3,464,154500,中国-黑龙江省-七台河市-勃利县,130.59179,45.755,Boli
牡丹江市,牡丹江,2,453,157000,中国-黑龙江省-牡丹江市,129.618602,44.582962,Mudanjiang
东安区,东安,3,453,157000,中国-黑龙江省-牡丹江市-东安区,129.62665,44.58133,Dong'an
阳明区,阳明,3,453,157013,中国-黑龙江省-牡丹江市-阳明区,129.63547,44.59603,Yangming
爱民区,爱民,3,453,157009,中国-黑龙江省-牡丹江市-爱民区,129.59077,44.59648,Aimin
西安区,西安,3,453,157000,中国-黑龙江省-牡丹江市-西安区,129.61616,44.57766,Xi'an
东宁县,东宁,3,453,157200,中国-黑龙江省-牡丹江市-东宁县,131.12793,44.0661,Dongning
林口县,林口,3,453,157600,中国-黑龙江省-牡丹江市-林口县,130.28393,45.27809,Linkou
绥芬河市,绥芬河,3,453,157300,中国-黑龙江省-牡丹江市-绥芬河市,131.15139,44.41249,Suifenhe
海林市,海林,3,453,157100,中国-黑龙江省-牡丹江市-海林市,129.38156,44.59,Hailin
宁安市,宁安,3,453,157400,中国-黑龙江省-牡丹江市-宁安市,129.48303,44.34016,Ning'an
穆棱市,穆棱,3,453,157500,中国-黑龙江省-牡丹江市-穆棱市,130.52465,44.919,Muling
黑河市,黑河,2,456,164300,中国-黑龙江省-黑河市,127.499023,50.249585,Heihe
爱辉区,爱辉,3,456,164300,中国-黑龙江省-黑河市-爱辉区,127.50074,50.25202,Aihui
嫩江县,嫩江,3,456,161400,中国-黑龙江省-黑河市-嫩江县,125.22607,49.17844,Nenjiang
逊克县,逊克,3,456,164400,中国-黑龙江省-黑河市-逊克县,128.47882,49.57983,Xunke
孙吴县,孙吴,3,456,164200,中国-黑龙江省-黑河市-孙吴县,127.33599,49.42539,Sunwu
北安市,北安,3,456,164000,中国-黑龙江省-黑河市-北安市,126.48193,48.23872,Bei'an
五大连池市,五大连池,3,456,164100,中国-黑龙江省-黑河市-五大连池市,126.20294,48.51507,Wudalianchi
绥化市,绥化,2,455,152000,中国-黑龙江省-绥化市,126.99293,46.637393,Suihua
北林区,北林,3,455,152000,中国-黑龙江省-绥化市-北林区,126.98564,46.63735,Beilin
望奎县,望奎,3,455,152100,中国-黑龙江省-绥化市-望奎县,126.48187,46.83079,Wangkui
兰西县,兰西,3,455,151500,中国-黑龙江省-绥化市-兰西县,126.28994,46.2525,Lanxi
青冈县,青冈,3,455,151600,中国-黑龙江省-绥化市-青冈县,126.11325,46.68534,Qinggang
庆安县,庆安,3,455,152400,中国-黑龙江省-绥化市-庆安县,127.50753,46.88016,Qing'an
明水县,明水,3,455,151700,中国-黑龙江省-绥化市-明水县,125.90594,47.17327,Mingshui
绥棱县,绥棱,3,455,152200,中国-黑龙江省-绥化市-绥棱县,127.11584,47.24267,Suileng
安达市,安达,3,455,151400,中国-黑龙江省-绥化市-安达市,125.34375,46.4177,Anda
肇东市,肇东,3,455,151100,中国-黑龙江省-绥化市-肇东市,125.96243,46.05131,Zhaodong
海伦市,海伦,3,455,152300,中国-黑龙江省-绥化市-海伦市,126.9682,47.46093,Hailun
大兴安岭地区,大兴安岭,2,457,165000,中国-黑龙江省-大兴安岭地区,124.711526,52.335262,DaXingAnLing
加格达奇区,加格达奇,3,457,165000,中国-黑龙江省-大兴安岭地区-加格达奇区,124.30954,51.98144,Jiagedaqi
